"Txhash","UnixTimestamp","DateTime","From","To","TokenValue","USDValueDayOfTx","ContractAddress","TokenName","TokenSymbol"
"0x94ab21213c552792d6aa97b4e273614f5b11412ddbb7c5ffa0299f0af1aa419d","1664005856","2022-09-24 07:50:56","0x59153f27eefe07e5ece4f9304ebba1da6f53ca88","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","15.917487548663504143","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0x94ab21213c552792d6aa97b4e273614f5b11412ddbb7c5ffa0299f0af1aa419d","1664005856","2022-09-24 07:50:56","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0xd0479e9671d185fa737e882e821943a8dc5ae9ea","10","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x291d3b13740d9cf4f65a33745208f37ab98bd9ae3be53ea1b770558914909b59","1664006174","2022-09-24 07:56:14","0xadd7ee56650d50b582cdaadc7e761799df113160","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","4.780125308882737243","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x291d3b13740d9cf4f65a33745208f37ab98bd9ae3be53ea1b770558914909b59","1664006174","2022-09-24 07:56:14","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0x65a39222c322077740b6ef2a237384f07af61ad2","7.563192697238121649","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0x53098653776644b7159f4cd432f90ade0e8af01cc009cf9d9d7b64f6208ba89a","1664006494","2022-09-24 08:01:34","0xd1ca4afbd003bb83eb9784149af7ebd8fb09b36c","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0.014146326843985672","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0x53098653776644b7159f4cd432f90ade0e8af01cc009cf9d9d7b64f6208ba89a","1664006494","2022-09-24 08:01:34","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0xd1ca4afbd003bb83eb9784149af7ebd8fb09b36c","0.008887284253693696","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0xb621632cb3a5dde01622cb1a240abb20a7d1be594827fab5d8c7e751d320a08d","1664006638","2022-09-24 08:03:58","0xa74c3c68886c17c06fd25f58480e7ba4b013580b","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","10.6","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0xb621632cb3a5dde01622cb1a240abb20a7d1be594827fab5d8c7e751d320a08d","1664006638","2022-09-24 08:03:58","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0xa74c3c68886c17c06fd25f58480e7ba4b013580b","6.659320544086016337","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x775144d1676cace51c7ee2c6d96cf466c53ce0d1114367d135f329767ffee4bc","1664006726","2022-09-24 08:05:26","0x71083873027583cf3b6a94c5baddc20482c587ee","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","1.030920019807376116","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x775144d1676cace51c7ee2c6d96cf466c53ce0d1114367d135f329767ffee4bc","1664006726","2022-09-24 08:05:26","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0x8fd175fda06aeb02d8e10d3b9dead8a122d4d9d8","1.631144218132303453","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0xe83ca11343745c2be0eca2e20eedd21cb450eb8ed1ef20e43125cdc7c9620620","1664006734","2022-09-24 08:05:34","0xadd7ee56650d50b582cdaadc7e761799df113160","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","6.504682946173799371","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0xe83ca11343745c2be0eca2e20eedd21cb450eb8ed1ef20e43125cdc7c9620620","1664006734","2022-09-24 08:05:34","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0x65a39222c322077740b6ef2a237384f07af61ad2","10.29181624107710524","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0x228f446de2bcefbc91ce67f8807e85a1eff43d2d1ca38cebadd9fe158fd93b95","1664007028","2022-09-24 08:10:28","0x2d6e4c67f362738ea48cb3a742edae74ba8eb3e5","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0.018866871089293386","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x228f446de2bcefbc91ce67f8807e85a1eff43d2d1ca38cebadd9fe158fd93b95","1664007028","2022-09-24 08:10:28","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0x2d6e4c67f362738ea48cb3a742edae74ba8eb3e5","0.029851384139225709","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0x228f446de2bcefbc91ce67f8807e85a1eff43d2d1ca38cebadd9fe158fd93b95","1664007028","2022-09-24 08:10:28","0x2d6e4c67f362738ea48cb3a742edae74ba8eb3e5","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0.015699190430673488","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0x228f446de2bcefbc91ce67f8807e85a1eff43d2d1ca38cebadd9fe158fd93b95","1664007028","2022-09-24 08:10:28","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0x2d6e4c67f362738ea48cb3a742edae74ba8eb3e5","0.009862862641260524","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x228f446de2bcefbc91ce67f8807e85a1eff43d2d1ca38cebadd9fe158fd93b95","1664007028","2022-09-24 08:10:28","0x2d6e4c67f362738ea48cb3a742edae74ba8eb3e5","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0.009862862641260524","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x228f446de2bcefbc91ce67f8807e85a1eff43d2d1ca38cebadd9fe158fd93b95","1664007028","2022-09-24 08:10:28","0x2d6e4c67f362738ea48cb3a742edae74ba8eb3e5","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0.015652092930397774","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0x6e094b51fccb67ed7baa7fae6b24b553246100a95d9eb5d5206f0a4c96f455a2","1664007740","2022-09-24 08:22:20","0x90f1cb932dbf94385434c40d53df3727f00e50b1","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","508.615406182954","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x6e094b51fccb67ed7baa7fae6b24b553246100a95d9eb5d5206f0a4c96f455a2","1664007740","2022-09-24 08:22:20","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0x13927a60c7bf4d3d00e3c1593e0ec713e35d2106","804.550127671776343809","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0xf43a7c06f3470fa85efa31ffca482b58688eeaf2aa180f67bcb4caa83717d3fa","1664007896","2022-09-24 08:24:56","0xd1ca4afbd003bb83eb9784149af7ebd8fb09b36c","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0.000618735697440726","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0xf43a7c06f3470fa85efa31ffca482b58688eeaf2aa180f67bcb4caa83717d3fa","1664007896","2022-09-24 08:24:56","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0xd1ca4afbd003bb83eb9784149af7ebd8fb09b36c","0.000388895744143592","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0xea2933f69d94eddb6319bba841645ec297794a648df8da34c5bb02e0d24c5ddd","1664008242","2022-09-24 08:30:42","0x5c1403b6ec043a752a688b36c8f25e786f93c90c","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0.189706109517245138","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0xea2933f69d94eddb6319bba841645ec297794a648df8da34c5bb02e0d24c5ddd","1664008242","2022-09-24 08:30:42","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0x85df0faf7d9d317243b1f70987a95fb2ba88813b","0.300015421586825571","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0x3b8d2b11b15624b362faad4571dcf0a02d0ef97a372ee5b5510f93ac452a3303","1664009297","2022-09-24 08:48:17","0xd1ca4afbd003bb83eb9784149af7ebd8fb09b36c","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0.001229910615388808","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0x3b8d2b11b15624b362faad4571dcf0a02d0ef97a372ee5b5510f93ac452a3303","1664009297","2022-09-24 08:48:17","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0xd1ca4afbd003bb83eb9784149af7ebd8fb09b36c","0.000773039423479034","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0xafaa462a06d9e26f415e4324adc22119bec5b2ad527167f53ecc87750eac35b7","1664010701","2022-09-24 09:11:41","0xd1ca4afbd003bb83eb9784149af7ebd8fb09b36c","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0.000423004016646486","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0xafaa462a06d9e26f415e4324adc22119bec5b2ad527167f53ecc87750eac35b7","1664010701","2022-09-24 09:11:41","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0xd1ca4afbd003bb83eb9784149af7ebd8fb09b36c","0.00026587198850887","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0xd7b4f4e9c9176389771e6a00b0caf4cf3279398549baeb18ee9a7e695279c2d2","1664012101","2022-09-24 09:35:01","0xd1ca4afbd003bb83eb9784149af7ebd8fb09b36c","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0.000883190570181833","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0xd7b4f4e9c9176389771e6a00b0caf4cf3279398549baeb18ee9a7e695279c2d2","1664012101","2022-09-24 09:35:01","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0xd1ca4afbd003bb83eb9784149af7ebd8fb09b36c","0.000555114428698874","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x75dba9586512c64c1cc9d4c1e9611b4a60192f11a0ae23ac9c15d1e76634811d","1664013023","2022-09-24 09:50:23","0xf04adbf75cdfc5ed26eea4bbbb991db002036bdd","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","329.502823597328032181","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0x75dba9586512c64c1cc9d4c1e9611b4a60192f11a0ae23ac9c15d1e76634811d","1664013023","2022-09-24 09:50:23","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0xfcd0f7d8aa1e0b3602f0ab4973bfcf6e5be73714","207.083736206355058003","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x2a7153ec65e98fd81e7265e1c27e09c47f739680e3bab20e7575a940e5f9bce2","1664013501","2022-09-24 09:58:21","0xd1ca4afbd003bb83eb9784149af7ebd8fb09b36c","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0.000147407558073266","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0x2a7153ec65e98fd81e7265e1c27e09c47f739680e3bab20e7575a940e5f9bce2","1664013501","2022-09-24 09:58:21","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0xd1ca4afbd003bb83eb9784149af7ebd8fb09b36c","0.000092632895267781","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0xf88fc28f9f8ea38e45ccfcd10e19b856dba20f179bd12f32af84e3fc10f419d3","1664013785","2022-09-24 10:03:05","0xf04adbf75cdfc5ed26eea4bbbb991db002036bdd","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","249.165092525576519703","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0xf88fc28f9f8ea38e45ccfcd10e19b856dba20f179bd12f32af84e3fc10f419d3","1664013785","2022-09-24 10:03:05","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0xfcd0f7d8aa1e0b3602f0ab4973bfcf6e5be73714","156.567458503080163905","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0xa325d493a432c00149fe5a7de5fe2749b7a118ae8e5cd43026289d2773d6a9e7","1664014728","2022-09-24 10:18:48","0xc26bb2890cdaeb0f695c20531affd66dc300deae","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","25.163136162694612325","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0xa325d493a432c00149fe5a7de5fe2749b7a118ae8e5cd43026289d2773d6a9e7","1664014728","2022-09-24 10:18:48","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0xc26bb2890cdaeb0f695c20531affd66dc300deae","15.810465070345152458","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0xfa730242514e43f491be263a02470b4fbc093ae38d83de2a6435c46c7a4a8f01","1664014740","2022-09-24 10:19:00","0xc407d9993b29f0ada4a98686f134c78567d0f562","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","48.365430879353607463","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0xfa730242514e43f491be263a02470b4fbc093ae38d83de2a6435c46c7a4a8f01","1664014740","2022-09-24 10:19:00","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0xc407d9993b29f0ada4a98686f134c78567d0f562","30.388252572263306484","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x652f1f41a7d2322aeeb4d5deada6d33fe780831dfc9c52c8a21069180f85ffd3","1664014794","2022-09-24 10:19:54","0xeef611894ceae652979c9d0dae1deb597790c6ee","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","3.290397531701677046","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0x652f1f41a7d2322aeeb4d5deada6d33fe780831dfc9c52c8a21069180f85ffd3","1664014794","2022-09-24 10:19:54","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0xc407d9993b29f0ada4a98686f134c78567d0f562","2.067343078050012666","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0xd89a869ae52845820ef66f6d22f6344eead44a3bf9d50b19ff613c55f7e09a39","1664014902","2022-09-24 10:21:42","0xd1ca4afbd003bb83eb9784149af7ebd8fb09b36c","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0.001218147777741113","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0xd89a869ae52845820ef66f6d22f6344eead44a3bf9d50b19ff613c55f7e09a39","1664014902","2022-09-24 10:21:42","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0xd1ca4afbd003bb83eb9784149af7ebd8fb09b36c","0.00076535645201053","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x32ae98d6d4194488f1570f673cfa455dfad7f63acbe9f3737c2dc6d2e670f0a4","1664015092","2022-09-24 10:24:52","0xaf1890305fcff4bf485d09efafe08bb07fa2a74f","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","64.654380170404033575","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0x32ae98d6d4194488f1570f673cfa455dfad7f63acbe9f3737c2dc6d2e670f0a4","1664015092","2022-09-24 10:24:52","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0xaf1890305fcff4bf485d09efafe08bb07fa2a74f","40.621282591502692116","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x97f70551fdc79f47405e7f26148d71dc849a8f6e43325f651f6ab2c301d17200","1664015222","2022-09-24 10:27:02","0x125d2e4a83bbba4e6f51a244c494f9a1958d20bb","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0.002851249241256275","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0x97f70551fdc79f47405e7f26148d71dc849a8f6e43325f651f6ab2c301d17200","1664015222","2022-09-24 10:27:02","0x125d2e4a83bbba4e6f51a244c494f9a1958d20bb","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0.001796749730493132","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x85894200236bc7396da31ad8174d6a545ff389d97162147ffd98c325210bcf21","1664016306","2022-09-24 10:45:06","0xd1ca4afbd003bb83eb9784149af7ebd8fb09b36c","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0.00352570305979647","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0x85894200236bc7396da31ad8174d6a545ff389d97162147ffd98c325210bcf21","1664016306","2022-09-24 10:45:06","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0xd1ca4afbd003bb83eb9784149af7ebd8fb09b36c","0.002215099790862731","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x879083eec40b4b0f17d57ce3b347c97291da2fab5442cb5867f001cf276b10dd","1664016500","2022-09-24 10:48:20","0x9c8c0e305d05277842db1b87fd8d17457fa16955","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","25.297663047658237274","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0x879083eec40b4b0f17d57ce3b347c97291da2fab5442cb5867f001cf276b10dd","1664016500","2022-09-24 10:48:20","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0x9c8c0e305d05277842db1b87fd8d17457fa16955","15.893692305909019332","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x31a781739895e839377199efdcbe0d87b8eca1d44d4e033e40d943061bcffb86","1664017436","2022-09-24 11:03:56","0x706c2354737533b99c406d684c15db75d6ebcaf9","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","3,221.05263157894742016","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0x31a781739895e839377199efdcbe0d87b8eca1d44d4e033e40d943061bcffb86","1664017436","2022-09-24 11:03:56","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0x706c2354737533b99c406d684c15db75d6ebcaf9","2,021.790485465087203854","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x7f61640e8578c00a9627ac07a487354ab2bd8d5b1f269ffe82d1a27c81aad4aa","1664018208","2022-09-24 11:16:48","0xd1ca4afbd003bb83eb9784149af7ebd8fb09b36c","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0.000584928774761154","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0x7f61640e8578c00a9627ac07a487354ab2bd8d5b1f269ffe82d1a27c81aad4aa","1664018208","2022-09-24 11:16:48","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0xd1ca4afbd003bb83eb9784149af7ebd8fb09b36c","0.000366806655397788","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0xc2b5dfe1566be2e5df53d1c90e64de02eeb7741a7e566d860eb2e856e68e6c3c","1664018312","2022-09-24 11:18:32","0x4a35582a710e1f4b2030a3f826da20bfb6703c09","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","74.590928141332106314","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0xc2b5dfe1566be2e5df53d1c90e64de02eeb7741a7e566d860eb2e856e68e6c3c","1664018312","2022-09-24 11:18:32","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0xfbe1cd06f451268cd3eaa096eca537688d9f9d6d","46.774688734554240785","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x846db54c899dbc3d1fdf7bdc7dab65adb161e8300d51060e085600f4f8998052","1664018450","2022-09-24 11:20:50","0x40c3783fdb2084ba6bb9830b0df7eb5fd5c48915","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0.629738362822213052","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x846db54c899dbc3d1fdf7bdc7dab65adb161e8300d51060e085600f4f8998052","1664018450","2022-09-24 11:20:50","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0xf04adbf75cdfc5ed26eea4bbbb991db002036bdd","0.998239614974725973","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0xa0b5ea2d878801fef31938645dc73d5b34facf0f5330ad616fde6bbe38e46a79","1664019411","2022-09-24 11:36:51","0xd12caae052bbee15146d1a1eb9ea1a998bd9fd68","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","66.021345835169556328","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0xa0b5ea2d878801fef31938645dc73d5b34facf0f5330ad616fde6bbe38e46a79","1664019411","2022-09-24 11:36:51","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0xd12caae052bbee15146d1a1eb9ea1a998bd9fd68","104.651576343183504062","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0x7d14654a4f9a787ba89bd293f991623ab8ef832f5cca4aa5ae40c061d38e8012","1664020219","2022-09-24 11:50:19","0x0bfb88ca1ec456b671caf804ffd4a3517e3673e8","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0.686966150229576481","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x7d14654a4f9a787ba89bd293f991623ab8ef832f5cca4aa5ae40c061d38e8012","1664020219","2022-09-24 11:50:19","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0x41b5b3779faabe1cad61d190d2379c44b4c18fa2","1.088888572611206411","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0xc62782d95d588265b3c7e46cc26761cfdde45100927c6f26c21aa9b76091d5f9","1664021314","2022-09-24 12:08:34","0xdb6f1920a889355780af7570773609bd8cb1f498","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","50","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0xc62782d95d588265b3c7e46cc26761cfdde45100927c6f26c21aa9b76091d5f9","1664021314","2022-09-24 12:08:34","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0xdb6f1920a889355780af7570773609bd8cb1f498","31.354949429244237723","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x1c7e1fc52db48973395c2554fd78382a517e81bf46f1c2a2bdfa012bfd4deb94","1664021472","2022-09-24 12:11:12","0x2d6e4c67f362738ea48cb3a742edae74ba8eb3e5","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0.003336975797904484","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x1c7e1fc52db48973395c2554fd78382a517e81bf46f1c2a2bdfa012bfd4deb94","1664021472","2022-09-24 12:11:12","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0x2d6e4c67f362738ea48cb3a742edae74ba8eb3e5","0.005289486858511243","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0x1c7e1fc52db48973395c2554fd78382a517e81bf46f1c2a2bdfa012bfd4deb94","1664021472","2022-09-24 12:11:12","0x2d6e4c67f362738ea48cb3a742edae74ba8eb3e5","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0.003803628926300373","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0x1c7e1fc52db48973395c2554fd78382a517e81bf46f1c2a2bdfa012bfd4deb94","1664021472","2022-09-24 12:11:12","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0x2d6e4c67f362738ea48cb3a742edae74ba8eb3e5","0.002385217421235563","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x1c7e1fc52db48973395c2554fd78382a517e81bf46f1c2a2bdfa012bfd4deb94","1664021472","2022-09-24 12:11:12","0x2d6e4c67f362738ea48cb3a742edae74ba8eb3e5","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0.002385217421235563","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x1c7e1fc52db48973395c2554fd78382a517e81bf46f1c2a2bdfa012bfd4deb94","1664021472","2022-09-24 12:11:12","0x2d6e4c67f362738ea48cb3a742edae74ba8eb3e5","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0.003792218043686336","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0x4682fa94806519d9b8bac155e70cd38afc941c2c460bfa828d94fb90ec21ef4d","1664021660","2022-09-24 12:14:20","0x13927a60c7bf4d3d00e3c1593e0ec713e35d2106","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","9,599.980734699633910862","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0x4682fa94806519d9b8bac155e70cd38afc941c2c460bfa828d94fb90ec21ef4d","1664021660","2022-09-24 12:14:20","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0x13927a60c7bf4d3d00e3c1593e0ec713e35d2106","6,003.460144152969133407","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0xf8065bf3abeb7a9d34d81261d8ca8b3ed2473404ebb8b36315cab4bb4a48b2b9","1664021660","2022-09-24 12:14:20","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0x89d2adba00fa9b1b7068a8ff784046055c218099","27.562693701539578219","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0xf8065bf3abeb7a9d34d81261d8ca8b3ed2473404ebb8b36315cab4bb4a48b2b9","1664021660","2022-09-24 12:14:20","0xadd7ee56650d50b582cdaadc7e761799df113160","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","17.292743408347950947","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x5b3b4506c7efa3489b6c2e5128e550fa9448bf98cef2ccebd3f5b9af439fb01d","1664021738","2022-09-24 12:15:38","0xfc469d13542e70f1512569ebf60c1e8fa01b6931","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","15.019915272198131501","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x5b3b4506c7efa3489b6c2e5128e550fa9448bf98cef2ccebd3f5b9af439fb01d","1664021738","2022-09-24 12:15:38","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0x65a39222c322077740b6ef2a237384f07af61ad2","23.939704940763134201","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
